Run,OfflineError,TrackingError
1,18.13930609718326,1.0871251036378924
2,11.349082275011492,0.9536674467758149
3,19.795901246109008,1.0670742257633878
4,14.273994762872931,0.8816346487977971
5,11.851520042105273,0.8954133187398351
6,10.104158763052459,0.8290029310405782
7,12.339092817608504,0.8354634319400717
8,23.530897641420086,1.1732496261021381
9,11.558243308061655,0.8619170267939998
10,15.783897323145506,0.9611365377631037
11,15.782005419917935,0.9867601858760159
12,15.866279403316865,0.9790865864153127
13,22.415105065858928,1.2612315196391746
14,12.354781543890665,0.861562674456861
15,23.928614780178837,1.2290789009186174
16,15.844489639635244,0.9288910708535782
17,15.009361662939956,0.9745681500467824
18,16.147608113308994,0.991366136242839
19,14.359235902180398,0.8743804238648423
20,14.856184315818595,1.084305777175733
