Iteration,Fitness,AParameter,Distance,Diversity
1,51.04028412316309,3,3.43891668217663,4.695379021389445
2,56.48022743803477,3,2.659084433678823,5.341669228671219
3,38.87997274490664,3,2.74339877198769,5.326270729484954
4,30.33054145820538,3,3.4096060294150035,5.057530218713278
5,24.001522425973334,3,3.263062360299754,4.001504991390491
6,32.70981999102156,3,3.2984002118094438,3.9264953672514493
7,31.638047192623645,3,3.246803203201499,3.9965497959496035
8,38.52673220425464,3,3.0266868220168726,4.140751989459878
9,30.512421376636432,2,3.1967648367101646,1.0015322991428706
10,29.38805023146545,3,3.364990355520382,4.758452953889588
11,36.67115612897739,3,3.530994591106178,6.205834950161886
12,46.90751168946395,3,3.5419969468997623,4.723374981432719
13,54.271261046685886,3,3.448677880168045,4.319815249269779
14,49.48210159797273,3,3.4850190579209457,5.33114182585641
15,41.99552000558315,3,3.1864045964466716,5.593525410162132
16,36.54700179290398,3,3.2305758385301453,5.170589875039843
17,22.09012437667556,3,3.065994383182683,5.135604659008054
18,20.714480703929468,3,3.008799087987605,4.945368655999193
19,20.581921326466293,3,3.096289152938616,5.057646148707221
20,18.930173272505712,3,3.1973147197443974,4.909174995409058
21,20.765753022192598,3,3.2122787505490025,4.7367798813057425
22,24.57440274385877,3,3.335267370085583,4.794085409938227
23,17.20795005448069,3,3.3756057811948423,4.867409176747008
24,20.139714147547565,3,3.324209202731844,4.802061599094642
25,18.948287807801254,3,3.3664774280717285,4.615232992576475
26,22.28396910501297,3,3.415228751586057,3.942240132999945
27,19.71434514090009,3,3.2701608848522032,3.3032153660584047
28,16.38532723787084,3,3.2493804618741873,3.2264275694121793
29,27.30053192782351,3,3.4080283947852252,7.150246548027712
30,28.190396042918003,2,3.366201658785469,3.906340342746148
31,21.488409016989348,2,3.3369450403483927,3.148018925732605
32,24.689099467635252,2,3.3977545576047983,3.375793366940818
33,23.19375858202356,2,3.430729777743462,3.2019574630784757
34,15.171014017745065,2,3.2966698422553478,3.4040597513661135
35,16.143638349578286,2,3.33638732892076,3.2456342483145577
36,13.737894340402296,2,3.3326420909139505,3.253630926922713
37,13.70861906276225,2,3.340029512735958,3.088746308124895
38,14.218038834614749,2,3.358187789275901,3.3093197161737025
39,13.700072880239226,2,3.2128936796007066,3.3378670676886006
40,12.141169087975797,2,3.2501643304925154,3.3576500426128577
41,11.634397642215804,2,3.263827793234329,3.199013788800087
42,11.545297437406356,2,3.252934891929191,3.3021009253366054
43,11.071740801387383,2,3.287780704984944,3.1932393523247757
44,10.766489231668183,2,3.262404528558528,2.9983758315766056
45,10.575903288484808,2,3.229848467351515,2.953775068320305
46,10.253824237732365,2,3.253552391690674,3.096440698575606
47,9.996930821516,2,3.206703082846816,2.9098087556753405
48,10.236390233279858,2,3.1528479687667668,2.743473329539447
49,10.783313117991826,2,3.1379962491901217,2.9715490483711204
50,11.260392679200155,2,3.1210474178282084,2.937630896311877
51,12.279766409118224,2,3.0455828853271703,3.1482053876992766
52,11.232043205825496,2,3.116738095604463,2.8499698913289273
53,11.774294473557394,2,3.1275639042860197,2.688838888368455
54,11.151938397171387,2,3.1415602253917436,2.724537134299444
55,11.399185273424655,2,3.146429269831639,3.2011224133130787
56,10.488733501471014,2,3.084354605804222,2.907471721901859
57,9.932573851453403,2,3.1253698569911093,2.9278409574898188
58,10.104742568867133,2,3.1706257690596256,3.0764860973092256
59,10.389010226416959,2,3.0469683471403792,3.196093366500143
60,10.77972883986933,2,3.0587023337812567,3.03508801188068
61,9.211651529486513,2,3.0038355471052056,3.0956579908840824
62,10.379311682759843,2,3.11000130055832,2.956789673164138
63,9.410008580985066,2,2.9213615568550946,2.960255504808227
64,9.027362284581065,2,2.885668279064817,3.0338441064303523
65,10.599110913568275,2,2.8156251191833808,3.009120113439721
66,10.627571554475793,2,2.7610175675691884,2.808854955355136
67,12.770140104835377,2,2.6659377391217656,2.8389719172724184
68,11.542489501067921,3,2.596276445494619,5.209648587085567
69,12.104043974179833,2,2.517529228300862,2.987275266410295
70,10.743368311199708,2,2.395984864712123,2.97786188207647
71,13.813897674286958,2,2.2390186013713484,2.823142481570828
72,14.29664478498527,3,2.145615529450093,5.273917267773205
73,11.945247096959836,2,2.1621174802751777,2.9220707758525193
74,14.635845585804311,2,1.9992019140668895,3.0388324253325942
75,18.52562206857337,2,1.9179572377970129,3.3164639394858546
76,15.459872782185366,3,1.8749905181868147,5.691195373379834
77,15.82407491580529,3,1.7703678529505953,6.08491986836516
78,20.278652127869698,3,1.6252687031875888,5.989496444654133
79,18.340764584183354,3,1.6512558579576562,5.9006565273158635
80,28.334556630624988,3,1.5419450740484106,6.048305969085276
81,35.981571041850415,3,1.2923105222195428,6.1304697748591135
82,38.06376531392365,3,1.0813177557883515,6.48643510577154
83,39.898778664981776,3,1.0842929578167355,6.330100425403009
84,44.152695406949235,3,1.173595634209099,6.473233082039736
85,45.91227132539123,3,1.2719864559085414,6.571983463693635
86,49.52610852769134,3,1.1010667294400314,6.48319780810497
87,8.09099801991679,3,0.880936723105067,6.339776531196055
