Iteration,Fitness,AParameter,Distance,Diversity
1,56.73927206967889,11,7.5139141614301375,4.806681243728176
2,53.759050755223264,10,6.940119954216148,5.222461434353576
3,50.430422909391105,9,6.341023001651538,5.761762570791278
4,37.02665868556631,8,5.45917770523599,5.270375289578215
5,36.93928098823519,7,5.454117789808916,4.386463263000478
6,35.818237352799756,7,5.574505187469832,4.320822058094468
7,35.506143701547686,7,5.569001083221349,4.262309551118696
8,35.2177401287297,7,5.563502767565866,4.2840332311684275
9,34.95308269095533,7,5.558010257682648,4.361062626931801
10,34.71222161667248,7,5.552523570800759,4.346785453217783
11,34.49520129377434,7,5.54704272419913,4.331146748829522
12,34.30206025864729,7,5.541567735206617,4.293027831466879
13,34.132831186662614,7,5.536098621202072,4.327432690671049
14,33.98754088411451,7,5.530635399614403,4.336940256399075
15,33.86621028160573,7,5.5251780879226375,4.312413719424639
16,33.768854428883515,7,5.519726703655983,4.292979628449633
17,33.695482491126256,7,5.514281264393886,4.293054819337109
18,32.47613038500572,7,5.355680814152684,4.312833854926359
19,32.478805208201464,7,5.3505716805492565,4.331727923211598
20,32.50532855881251,7,5.345469355847832,4.320403969135021
21,32.55568042711465,7,5.340373859564587,4.314322362622926
22,32.62983495489543,7,5.33528521126409,4.33090894418397
23,31.657814194405475,7,5.315624691609566,4.351621327168673
24,31.883664982170018,7,5.310585362516921,4.342562955151035
25,31.29837812386984,7,5.33043064355685,4.319015880068698
26,31.48841914220418,7,5.325387999534296,4.330915602171158
27,31.702486713723303,7,5.320352323427264,4.339788373006652
28,31.94051479336177,7,5.315323635039722,4.322647888861562
29,31.977234299147753,7,5.309468806074914,4.3199291258982715
30,32.22180206631904,7,5.304433630094481,4.338672210482293
31,32.49016047735195,7,5.299405463773465,4.327087879939761
32,32.69785627466949,7,5.324101941342739,4.32705944942883
33,32.889610022931635,7,5.319055977492826,4.341640944815574
34,32.9144537613941,7,5.345993729185688,4.32234906583618
35,33.11003452404759,7,5.34097034718566,4.322590287116416
36,33.16243975104538,7,5.331704778169958,4.329843642798625
37,33.36474393781519,7,5.316387644053859,4.344283705522787
38,32.82945146446728,7,5.3128917371541275,4.355156620820345
39,32.92485165102542,7,5.332166918352644,4.353235585179683
40,32.946793305797286,7,5.3309996668169175,4.326254030203043
41,32.70615091546546,7,5.320853022367009,4.322349289398869
42,33.02104111958266,7,5.315862216225266,4.3324900394782
43,33.19772943018431,7,5.305218076456259,4.34531599789829
44,33.24433545138375,7,5.3141805926136,4.351848726133275
45,33.43779563753607,7,5.3125260557909115,4.333588160547889
46,33.62122519668992,7,5.324781448118634,4.323797055020967
47,33.97738482392157,8,5.319815375991724,5.071279795304392
48,34.1902456718955,8,5.336445996479078,5.377036335679846
49,34.14400294739673,7,5.320788754338397,4.3491501531697185
50,34.49388506134281,8,5.315817411773739,4.912075072556607
51,34.621444830721416,7,5.312956263869089,4.3239926478085025
52,34.50726268598444,7,5.325348523878956,4.334277082379303
53,34.880026120886924,8,5.320393177645585,5.1454780194630665
54,34.462407415228455,7,5.328912801848457,4.35746909266782
55,34.21885066766383,7,5.364369730703437,4.353832793765029
56,33.82482419973958,7,5.3682203121368355,4.346228402783676
57,34.085402602680105,8,5.363251268964262,4.9946409074325935
58,34.34997502010921,7,5.398322909546554,4.348830264327128
59,34.47104897535149,7,5.376897865470041,4.33911862655842
60,34.57389346625648,8,5.393112870265401,4.881476086454323
61,34.623062391503026,7,5.364427833540121,4.3399598736719485
62,34.23957724007683,8,5.353633946908918,5.228990822767091
63,32.0637120645151,7,5.369023559797451,4.336908382293587
64,30.831549128995846,8,5.347814476695417,5.118205177762618
65,30.750420994000734,8,5.334031930975452,5.379242279486338
66,29.727958975558636,7,5.332441867344335,4.335653426845034
67,29.87005190835822,7,5.3273763871052235,4.3409942114429105
68,29.411064327085,7,5.352791818893207,4.3266879097111195
69,29.485498425917072,7,5.347713179808765,4.331404190017363
70,29.460893414537196,7,5.332049356152132,4.3201490563669855
71,29.52691498556949,7,5.326947244366292,4.317054955983889
72,29.318461191276626,8,5.341017937375972,5.398042172420617
73,29.337772431961767,7,5.335902124436146,4.323027716832874
74,29.157592850403603,8,5.346361908869368,5.244092646972356
75,29.1421572602504,7,5.364549578737644,4.322455394041881
76,29.067812777332023,7,5.359772999083882,4.3250536140392954
77,29.062743871684177,7,5.349506148243865,4.321615412209693
78,29.09623034961602,8,5.344516006209295,5.111300585659438
79,29.141968022295444,7,5.339415764091222,4.306924015071024
80,29.17663740656694,8,5.354768770497387,5.096983099253551
81,29.05695719155524,8,5.347171933293041,5.365817027497453
82,29.101830182353552,7,5.3420738094466635,4.323035434501742
