Iteration,Fitness,AParameter,Distance,Diversity
1,1601.7781436084597,1,40.02222062315458,57.93270335529811
2,1146.5812822494674,1,33.861206154676,39.91078879796191
3,807.5138524800656,1,28.416788215420574,28.845890221060223
4,414.38553034164846,1,20.356461636091094,20.258553984359416
5,155.95430513552793,1,12.48816660425092,12.079898158434585
6,68.40532966594432,1,8.270751457149727,8.737583812802512
7,47.05255083531783,1,6.859486193244931,5.981094701798019
8,21.65789663078918,1,4.653804532937452,4.904773081427808
9,13.958975465207661,2,3.7361712307130226,34.25655343315101
10,7.965416371812088,2,2.8223069237437817,24.310764523592983
11,11.739568610844941,2,3.4263053878551077,17.933383824798582
12,12.662842708473889,2,3.55848882371069,13.69559273917515
13,6.591088949686595,2,2.5673116191235135,11.267959190627824
14,8.704386674397032,2,2.9503197579918403,9.169476239447524
15,7.881898078436985,2,2.8074718303906425,7.826371219012448
16,8.914378283833758,2,2.9856956113833437,6.633625267081509
17,11.612271478379588,3,3.4076783120446668,38.18758324765184
18,18.858648273786038,3,4.342654519275744,27.23793408628734
19,14.696019524539,3,3.8335387730579953,19.25718261548761
20,15.09786350247038,3,3.885596930005785,17.439869590686836
21,14.326310419784361,3,3.785011283970546,14.8488616702208
22,11.554290435304498,2,3.3991602544311585,6.164740591030733
23,7.827150289866253,3,2.7977044679283503,31.68173238452371
24,11.42079557287873,3,3.3794667586586393,21.823023628802492
25,12.19900358464323,2,3.4927071999586836,6.388149389392235
26,10.364440476436483,3,3.2193851084386416,26.482302394387037
27,16.237629847330393,3,4.0295942534367395,21.30759566371945
28,5.381761156255329,2,2.3198623140728265,6.313942799393893
29,4.5311545574268015,3,2.1286508772992345,36.892181859960324
30,12.664360424207718,2,3.558702070166554,6.014692241924573
31,4.21875078497964,3,2.0539597817337225,32.029208069532785
32,5.45925720598158,3,2.3365053404564646,24.252033444359753
33,10.482166475722979,3,3.237617407249192,19.901392343819097
34,11.273902080064387,3,3.357663187406442,15.978246138841463
35,8.232875715045603,3,2.8692988194061635,14.104861145685696
36,8.045712326022766,3,2.8364964879270986,12.87619933756127
37,5.5864614080746895,2,2.3635696325843014,5.177560698037401
38,7.8222246328777745,3,2.7968240260834745,25.55747346638211
39,4.609713403369855,3,2.1470243136419893,19.476391254275356
40,7.0035611313357125,3,2.64642421605753,15.168825687381304
41,3.942191661969399,3,1.9854953190499844,12.918347259437528
42,4.0363244194767285,3,2.009060581335647,10.223853953359843
43,2.817283333274731,3,1.6784764917253774,8.744714662500636
44,3.5110592118148793,3,1.8737820609171385,8.232784836125001
45,1.996667599491544,3,1.4130348896936493,7.623554505718235
46,3.9425386841519883,3,1.985582706449668,7.490947924682027
47,1.941348877266938,3,1.393322962298023,6.694531983702575
48,1.8449998925201203,3,1.3583077311567215,6.412363382439668
49,2.85615364836601,3,1.6900158722231013,5.695478360866679
50,2.6715680968332554,3,1.6344932232448244,5.842844647002275
51,2.6572847170242015,3,1.6301180070854384,5.551752767178158
52,2.693325869759416,3,1.6411355427750067,5.553033259219277
53,3.416615987510472,3,1.848409042260525,5.177366277487956
54,4.345712702993269,3,2.084637307301505,4.912922817401926
55,2.556620660688628,3,1.5989436077262476,4.852829341990681
56,4.300144684402778,3,2.073679021546676,4.806582076965337
57,4.891264102520634,3,2.211620243740013,4.481559129739673
58,5.342703486092655,3,2.3114288840655806,4.490954930918222
59,6.249369917413326,4,2.4998739803064725,21.886139376639438
60,7.1831636048567225,4,2.6801424598063295,17.962382360266083
61,6.350105296937843,4,2.519941526491804,14.186627524783027
62,6.071218402823751,3,2.4639842537694414,4.424599430395856
63,4.156837885568058,4,2.0388324809969207,26.831350211437563
64,2.8927286097906513,4,1.7008023429518937,16.364608165497337
65,3.2103138586350557,4,1.7917348739797012,10.885954684207114
66,2.469249793396968,4,1.571384673909278,8.785135572363327
67,3.680495484939797,4,1.9184617496681546,7.273524531470792
68,2.4202257766124364,4,1.5557074842695964,6.476828972773054
69,2.657300836524707,4,1.6301229513520465,4.781629840350058
70,3.324271399213363,4,1.823258456504004,4.067103394027407
71,5.240154841730969,5,2.2891384496641893,21.66141083467557
72,1.6582627534584284,5,1.2877355137831792,18.876888015349373
73,3.724757573229587,5,1.9299631015202303,14.496013364657824
74,5.239984491359655,5,2.2891012409589173,10.058335347525263
75,5.833428407331079,5,2.415249139805473,8.674831553144086
76,2.669728290335347,5,1.6339303199143307,6.938940626589391
77,2.2178489034476194,5,1.4892444068881439,5.25200014388752
78,5.282769928570218,5,2.2984277079277953,3.656548686820492
79,5.890106655852873,5,2.426954193192132,3.2990525855857347
80,5.335438619268527,5,2.3098568395613888,2.957026634776749
81,5.964132837772914,6,2.4421574146178444,18.568106774219128
82,6.1774449134345,6,2.48544662252773,12.4412627456558
83,7.610530775489106,6,2.7587190461315747,9.394077331221798
84,13.162280844975587,6,3.6279857834583074,7.364203089214489
85,16.751078740480818,6,4.092808172939555,5.691597614226944
86,24.912335553728852,6,4.991225856814021,5.146496543933719
87,31.546952384583715,6,5.616667373503946,4.900344770932751
88,38.59981396037723,6,6.212874854717197,4.6947434853744605
89,19.807304642494945,7,4.450539814729775,14.766333701103795
90,27.065288890193454,7,5.202431055784733,12.225313104138987
91,27.985258768616234,7,5.290109523310102,10.38929922169657
92,16.06313953613548,7,4.007884671012314,8.856459126404978
93,23.594376570927945,7,4.857404303836355,7.579276860732452
94,24.738903750609943,7,4.973821845483606,7.346623080225162
95,17.337654987656208,7,4.163850980481435,7.448193105334791
96,11.969962269891493,8,3.4597633257047358,16.703145629108683
97,12.329425059114152,8,3.5113281047367466,13.93755590656599
98,20.00525062188308,8,4.47272295384848,12.177043861450478
99,13.19791772111115,8,3.6328938494141485,10.161896533959874
100,13.620584724160642,8,3.690607636170586,10.094736390987197
101,9.89671150170104,8,3.14590392442316,10.71412029270721
102,13.156527092929386,7,3.6271927289474686,9.934173291108745
103,8.854152199745116,7,2.975592747629473,10.126904997377965
104,10.125307721723058,8,3.1820288687758724,19.249894185204585
105,10.173583762318653,7,3.1896055809956585,10.503103991790793
106,10.638672707048123,7,3.261697825833675,10.515972580880451
107,7.673051777950084,8,2.7700273966064097,18.181915787179978
108,14.762874800399505,7,3.8422486645712435,10.550664704079312
109,11.154649776883291,6,3.3398577480011467,10.337935717790796
110,6.593618540010238,7,2.5678042254054803,20.99985054634411
111,7.759353606743319,7,2.785561632192567,16.054075800432294
112,4.253164565974636,7,2.0623201899740584,13.317163559191483
113,3.1740095133954926,7,1.7815750091970568,11.688134904830871
114,6.433267188462205,7,2.5363886114833045,11.079967887770666
115,4.882116311412831,7,2.2095511560977337,10.586563118282978
116,6.721050062793527,7,2.5924988067101453,10.449692051312793
117,4.439894928655644,7,2.107105818096387,10.040583603340197
118,4.584922144564161,7,2.1412431306519495,10.068187403611152
119,3.6993763937851645,7,1.923376300619607,10.177481758133727
120,3.7803370101569116,7,1.9443088772509658,9.80119363490481
121,3.0671462042316393,7,1.7513269838130283,9.493936311678251
122,2.78234216063476,6,1.6680354194784834,8.207006622032159
123,2.2518860058079198,6,1.5006285369164214,8.078428786897424
124,2.0928234788267726,6,1.446659420467296,7.762921446015908
125,2.2549638681388386,6,1.5016537111261166,7.552298859135466
126,1.8166409952463969,6,1.3478282513905089,7.366077952895133
127,1.330687194959373,6,1.1535541577920705,7.0286273367932255
128,1.9769227550845518,6,1.4060308513985573,6.6662625249771965
129,2.0587012902842132,6,1.4348175111435646,6.514301464140284
130,1.2932316200244882,6,1.137203420688,6.211650780734293
131,1.9663869454857357,6,1.4022791966957706,5.758689353903459
132,2.0413550574522885,6,1.428759971952003,5.586506333575837
133,2.7291414932060865,7,1.6520113477836909,15.644702429111288
134,2.1590221022194047,6,1.4693611204259505,4.9806852880748425
135,2.0274675151480355,7,1.4238916795697751,15.586164950451394
136,2.5196130859298305,7,1.587328915483439,12.211523404088032
137,1.8492523099438056,7,1.359872166765614,10.020795265175495
138,1.8461654265919276,7,1.3587367024526598,8.652006394821534
139,2.485212174753335,7,1.5764555733522385,6.917057636773682
140,1.8929723599260875,7,1.3758533206436243,5.986522675337978
141,1.5994301419112114,7,1.2646857878189395,5.276700363047607
142,2.4931997330555524,7,1.5789869325157673,5.035593022493077
143,3.8147707172939764,7,1.9531438035367432,4.421730767160809
144,4.672162806978465,7,2.1615186344277637,4.166420928365737
