Run,OfflineError,TrackingError
1,9.165650092763233,0.6727514349760234
2,5.155862797040924,0.5708972366389596
3,7.5009970731630515,0.5974762428746991
4,6.357209689379026,0.5879169511409973
5,5.834155919724037,0.5652678435019346
6,10.223321529966224,0.6812212375952185
7,7.108054759910402,0.6137615215713063
8,4.3299740628810985,0.5176404618799731
9,7.046396150732506,0.6769200594856354
10,3.636192061725262,0.5264969806673955
11,10.296932044199437,0.6648301770914833
12,4.360704254830368,0.541143497120152
13,6.503446701003963,0.559967728719011
14,4.620014349143511,0.522895389775551
15,3.9810746459241777,0.5228097871687581
16,8.664338696160323,0.6901020950999471
17,9.980229993311406,0.6861035862357842
18,3.9233269370241755,0.5379885114654763
19,9.226032030037333,0.6638036091810338
20,8.529624235068523,0.6223010622206985
