Iteration,Fitness,AParameter,Distance,Diversity
1,111.50204134733212,1.9975,6.878154748491573,8.329528002857455
2,118.72072979186765,1.995,7.0131817440711215,7.388754478153612
3,145.89987911003428,1.9925,7.51973412330773,8.375679266327582
4,73.25212766763838,1.99,5.001385758292999,8.750959802294478
5,118.65789504459269,1.9875,6.172373729801519,7.739862610545218
6,127.76484891531491,1.985,5.324338033848258,7.060945871331168
7,131.9676991411599,1.9825,6.574374375163326,7.04359242835073
8,87.38152305596947,1.98,5.899170414680758,7.419577157632803
9,98.8838980826292,1.9775,6.3133278171346685,6.875982630991166
10,97.09275885865506,1.975,5.174220176173507,6.289241389887741
11,101.11574816378796,1.9725,4.5292286329390254,6.266401860608593
12,93.41764638720463,1.97,5.516690834863297,5.941591420355758
13,92.38214924302892,1.9675,4.631642391256131,5.856484574317775
14,101.9654677849682,1.965,5.606556824122588,6.2304925350462925
15,99.5258029556121,1.9625,7.239664230328773,6.231905977873408
16,135.7017742516546,1.96,7.561049517583326,7.297494766006411
17,86.30681235176449,1.9575,6.3845088795116665,7.035151986219565
18,101.1041454784933,1.955,6.009205364151535,7.477482929223608
19,95.53220541857891,1.9525,6.420290821154918,6.762789193392331
20,109.44949939085882,1.95,6.220877229452734,6.520474600624728
21,94.10961351279603,1.9475,4.8175241626740135,5.293804404366776
22,73.41800670218662,1.945,4.79002617835998,4.740141762479859
23,86.27332681247556,1.9425,6.309028320710039,3.8747799720762033
24,93.21286238199158,1.94,6.790924340988434,3.176872364863223
25,95.12688754824468,1.9375,7.232845847251589,2.9927745406141364
26,102.73761423355977,1.935,6.650654172278585,3.0153600518595347
27,90.39540098549627,1.9325,5.700445715147323,2.8348113716601953
28,102.01062011899874,1.93,7.345493868087538,2.6664486794930107
29,76.7579386591876,1.9275,7.101946145534639,2.7596765383207504
30,109.90696348439816,1.925,6.016896274990102,3.6430063308890643
31,113.65369958057454,1.9225,6.961359411738205,3.3515585766761404
32,86.81467447109132,1.92,6.181458704091618,3.124292396729376
33,98.64244831465625,1.9175,5.804248082398822,2.858019740499868
34,101.28315663076825,1.915,6.496273261224196,3.048916961471419
35,113.4083757067582,1.9125,6.003094590773585,2.6615338645318305
36,104.5478455068209,1.91,6.381489352740518,3.049540590425806
37,81.06033422548435,1.9075,6.5128009714168655,3.5548529655504475
38,86.70887492021497,1.905,7.313948720750865,3.2514929577934866
39,125.07974504100503,1.9025,7.064392499405557,4.18677506258592
40,81.70195927058032,1.9,5.727145894820209,3.577705098841477
41,103.82086889317365,1.8975,5.72763066518134,3.630414741922974
42,103.40615174719349,1.895,6.106162360735283,3.761559425733945
43,102.69315271983872,1.8925,6.838209074027896,4.5358010180138
44,98.57406460815461,1.89,6.9552873917527025,5.077844426415028
45,96.6808487767013,1.8875,6.556660487296233,4.7442565046512355
46,118.3232698506787,1.885,5.48996674213185,4.880732117831468
47,87.21512450645433,1.8825,7.454616938694602,5.426666677732598
48,110.97342244745772,1.88,5.943954527136774,5.554566559295694
49,98.72827706648972,1.8775,5.946548030219886,5.518353356068229
50,95.65053425343652,1.875,5.541294241090214,5.017415913649289
51,90.16368863889856,1.8725,6.374281000111719,4.5920808327957285
