Run,OfflineError,TrackingError
1,0.8684492842101512,22.87816038039196
2,0.9404614331785233,24.321758194566677
3,0.7502427657645732,20.77033269033221
4,0.8906123422359989,22.757351184646765
5,0.8697048851917322,23.001295317684153
6,0.903752369143032,23.06337055482528
7,0.8451022886098083,22.28337161826196
8,1.0417807161558672,24.126096553924953
9,0.8748668628790732,22.571924095013433
10,0.8625652986422339,23.39414456504402
11,0.8490813018345973,22.920885771115454
12,0.8179845363475313,22.712625553616025
13,0.8362848193826392,22.714129280569754
14,0.9115910767462408,23.126472711513753
15,0.9476958091420983,23.924649663367106
16,0.8673423809024,22.793777531219302
17,0.9142191042969888,22.796531307619347
18,1.020232294789495,22.86633750042321
19,1.0031205126563427,24.025469800243858
20,0.7968945289426936,21.895891529170566
