Iteration,Fitness,AParameter,Distance,Diversity
1,1633.5386239604734,1.9975,40.417058576305045,77.07940654050233
2,1941.7587576889543,1.995,44.06539183632609,63.75148703442265
3,993.4029619681162,1.9925,31.518295670421587,51.39311531903608
4,603.6505817931325,1.99,24.569301613866287,44.57845163283669
5,582.9511824580555,1.9875,24.144382006132513,31.999187976308065
6,365.4379120382975,1.985,19.116430420931035,29.16323040170456
7,36.562542276145706,1.9825,6.046696807029909,25.76451586470847
8,113.69216188316388,1.98,10.662652666347332,24.510058995925963
9,119.5641618528411,1.9775,10.934539855560503,19.14612505916179
10,109.18553424323186,1.975,10.449188209771698,18.39666402324342
11,181.6821370781504,1.9725,13.478951631271268,20.368185830986427
12,119.38145262074507,1.97,10.92618197820012,20.227211598633964
13,146.2917446058083,1.9675,12.095112426340167,24.018176611049775
14,158.75553561344196,1.965,12.599822840557797,23.66946659491066
15,293.57512906306243,1.9625,17.13403423199167,23.569417987907162
16,248.91158941010357,1.96,15.776932192606507,22.865189664293762
17,174.96838440404449,1.9575,13.22756154414125,23.92350706568778
18,253.9200159682104,1.955,15.934867930679891,21.974654278482785
19,109.69357274109598,1.9525,10.473469947495719,20.540077810699398
20,170.6928002654617,1.95,13.06494547502827,17.35684324917609
21,170.17769861409928,1.9475,13.045217461357218,19.93183677159541
22,301.0123815214968,1.945,17.349708398745403,22.791442814635154
23,182.4368477717794,1.9425,13.506918515034412,21.489372855420708
24,165.73080304969668,1.94,12.873647620223908,20.981358439887188
25,187.47364342213962,1.9375,13.692101497656948,19.43460191792647
26,210.63284189790676,1.935,14.513195440629426,18.150100349228083
27,149.2800760323986,1.9325,12.21802259092684,15.837321556124461
28,179.93851690685977,1.93,13.414116329705054,16.95822434602566
29,181.26398788428006,1.9275,13.463431504794016,18.129501240438394
30,153.29991513125933,1.925,12.38143429216742,15.160527759488767
31,105.76573899759354,1.9225,10.284247128380061,16.535256465157346
32,39.8096462471026,1.92,6.309488588396258,16.62999891940111
33,102.51980675426724,1.9175,10.12520650427769,16.22109864729348
34,119.70213086472434,1.915,10.940846898879645,15.719327461369792
35,158.7336815452843,1.9125,12.598955573589594,16.782805868753794
36,260.38065573590546,1.91,16.136314812741645,21.5652532013906
37,149.1737850453916,1.9075,12.213672054111802,22.047257559171744
38,113.72584734644481,1.905,10.664232149875808,19.229316482378984
39,135.0422148365392,1.9025,11.620766533948576,17.896131845097493
40,118.65177819122636,1.9,10.892739700884546,15.833202372365445
41,83.86364416457425,1.8975,9.157709547947798,16.31439470750433
42,98.83284370280376,1.895,9.941470902376759,16.205686343500748
43,135.27172551669565,1.8925,11.630637365024139,17.932157717394183
44,130.02062098178712,1.89,11.402658505006064,17.93135597760509
45,154.38761012501823,1.8875,12.425281088370525,16.820447690095353
46,145.0774147967888,1.885,12.04480862433226,16.047954484575556
47,73.0065923369904,1.8825,8.544389523950228,14.95922962815396
48,33.95373885579637,1.88,5.826983684188275,11.894155552076699
49,107.35673354205645,1.8775,10.361309451129063,12.24340838811099
50,85.9962909263104,1.875,9.273418513488453,14.249420933154658
51,117.51040051299,1.8725,10.840221423614464,14.307423408384244
52,64.92340267962155,1.87,8.057505983840256,15.947409562901981
53,83.27823676425331,1.8675,9.125691029409953,14.519096385091709
54,119.01834769123762,1.865,10.909553047271809,14.997974191319761
55,117.02239007038692,1.8625,10.817688758250855,14.285030377205569
56,104.2163835963778,1.8599999999999999,10.208642593233334,16.046803334403158
57,183.64647432371783,1.8575,13.551622571622847,14.115663607717241
58,74.77703359557933,1.855,8.647371484768035,15.363029708895008
59,47.349695918835195,1.8525,6.881111532218846,16.775083802107723
60,46.496274272472434,1.85,6.8188176594239875,16.222132654092597
61,83.46626064063314,1.8475,9.135987119114887,15.852800788967787
62,97.74476942661396,1.845,9.886595441637832,15.42581587587085
63,49.18829599990772,1.8425,7.013436817987863,16.489944601986245
64,111.24920689176767,1.84,10.547473957861554,15.73644564308783
65,91.02586083764776,1.8375,9.54074739408018,19.111725667480865
66,90.02042515537661,1.835,9.487909419644383,18.43018918510699
67,122.46574376920944,1.8325,11.066424163622568,15.73509782212885
68,78.27593317222698,1.83,8.847368714608145,14.425866838272626
69,81.83371973716235,1.8275,9.046199187347266,12.471478368771196
70,75.66324318947619,1.825,8.698462116344256,15.129860828105
71,74.57628352624998,1.8225,8.635756106227756,15.21205251064276
72,52.14650421451213,1.82,7.2212536456291385,14.173933020450297
73,80.35302978221092,1.8175,8.963985150713432,13.277365949103388
74,58.95499192141087,1.815,7.67821541254287,13.53966542151625
75,83.72403374838284,1.8125,9.1500838110032,14.321499388685083
76,74.03351596888041,1.81,8.604273122633916,17.38659463774003
77,123.05240773928685,1.8075,11.092898978143038,14.74877650890096
78,100.46826313375585,1.805,10.023385811877933,14.042218123120033
79,36.28809628017216,1.8025,6.023960182485618,16.37684422600774
80,97.6341839722302,1.8,9.881001162444532,13.925128836540964
81,94.77029878820947,1.7974999999999999,9.73500378984053,13.697433584286847
82,65.27094665859562,1.795,8.079043672279264,12.152526217279704
83,87.59315420548907,1.7925,9.359121444104092,12.411135837115982
84,52.35083139448393,1.79,7.235387439141316,13.061815623022852
85,29.5168432003209,1.7875,5.432940566610397,11.961641674157544
86,76.90598434219957,1.785,8.769605711900597,10.77863508066941
87,53.038647483682155,1.7825,7.282763725652656,9.423698469254346
88,34.603361207987575,1.78,5.882462172253008,11.225723299718773
89,56.98061504467,1.7775,7.548550526072539,11.83363443050543
90,97.94854124040152,1.775,9.896895535489982,14.069836323825381
91,132.19407488707392,1.7725,11.497568216239204,13.422643380077758
92,118.99245971598184,1.77,10.908366500809452,13.298387086513454
93,120.65805854841062,1.7675,10.984446210365393,12.411622733385844
94,100.30062948236315,1.765,10.015020193807057,11.539093321619244
95,81.16817638422583,1.7625,9.009338287811477,11.072432443563235
96,42.42832576859567,1.76,6.513702922961383,11.139861067468313
97,24.04259149761258,1.7575,4.903324535212062,9.070568822416366
98,53.98179346242043,1.755,7.347230325940546,9.309687784551725
99,49.578353793210056,1.7525,7.041189799544538,10.0080227132585
100,81.60258848198592,1.75,9.033415106258868,10.671231106156409
101,78.35824587535149,1.7475,8.852019310606563,12.14342188761368
102,61.104691418202385,1.745,7.816948983983609,13.039620707487023
103,70.17338821834004,1.7425,8.376955784671424,12.37124079865831
104,39.27449150063648,1.74,6.266936372793047,11.22213803712236
105,49.623328925916915,1.7375,7.044382792403953,10.903042867289946
106,60.1487451356748,1.7349999999999999,7.755562206292643,10.331324322875961
107,44.41375661135335,1.7325,6.664364681749743,10.527779431423323
108,51.57577557848494,1.73,7.181627641313976,12.211477680087672
109,73.27104832581982,1.7275,8.559850952313353,13.436854524041987
110,70.33736971726535,1.725,8.386737727940783,12.509417004870135
111,38.05715614008277,1.7225,6.169048236161132,12.971854509703926
112,48.930644644146035,1.72,6.995044291793015,13.446557803053176
113,80.34274682343575,1.7175,8.96341156164525,10.521193010933775
114,28.270490120894173,1.7149999999999999,5.317000105406636,12.003131600738456
115,70.9275822429369,1.7125,8.421851473573783,12.338428822982952
116,36.41449860153442,1.71,6.034442691875896,11.573367599423724
117,53.41606486221393,1.7075,7.30862947906199,11.480872357934832
118,45.29219483430022,1.705,6.729947610070989,11.664037177825048
