Iteration,Fitness,AParameter,Distance,Diversity
1,3056.1027020649244,1.9975,55.28202874411289,94.55342095358392
2,1932.0745609066248,1.995,43.9553701031697,74.17801525606441
3,1612.6896061899336,1.9925,40.15830681428107,74.16593144659534
4,2533.8357949954557,1.99,50.337220771467464,56.810422498978724
5,1899.44735181506,1.9875,43.582649664918954,58.05670341299087
6,1760.0720635292307,1.985,41.95321279150419,51.992437380096206
7,1950.5791736761778,1.9825,44.1653616952944,51.870848663868784
8,1356.5992833779424,1.98,36.8320415314973,49.10196004475546
9,1278.914807670703,1.9775,35.7619184003138,47.175805945189424
10,1313.1905970843757,1.975,36.23797175732074,43.951716831290604
11,996.8311252016475,1.9725,31.57263253518223,46.32093039000386
12,956.8797505540987,1.97,30.933472979187105,41.595151361178026
13,985.0657188851337,1.9675,31.38575662438511,43.59065298865815
14,660.7412734522932,1.965,25.704888123707,40.142623200499415
15,986.8501537668886,1.9625,31.41417122521122,44.87075635348955
16,864.232250569628,1.96,29.397827310357954,64.51622448591749
17,1083.2204250515063,1.9575,32.912314185597864,57.53779974674937
18,814.4094530193966,1.955,28.537859993689025,50.85207257443142
19,1173.45088814328,1.9525,34.25566943066914,44.93737278659683
20,1358.1915224273466,1.95,36.85365005569118,42.652582523192905
21,969.7495135548664,1.9475,31.140801427626528,45.38058010532437
22,1179.8774602181384,1.945,34.34934439284305,41.71596976286121
23,1095.1752613274912,1.9425,33.09343229898481,43.902023743330886
24,1969.9047368397175,1.94,44.3836088757969,52.939491050765184
25,1150.55980550175,1.9375,33.91990279322377,71.81836163762628
26,1351.789055865604,1.935,36.76668404773,61.961983111414895
27,1011.5241742829883,1.9325,31.80446783524271,58.033701533864985
28,1511.0679343571583,1.93,38.87245727191887,61.406253163468094
29,960.2312723358366,1.9275,30.987598686181485,48.871225916178425
30,1218.486382310471,1.925,34.906824294261874,52.780476340911854
31,1028.26052502708,1.9225,32.06650160256151,58.2654137629832
32,909.8243599848065,1.92,30.163294912605394,58.252177742483504
33,2130.369311764657,1.9175,46.15592390760537,61.881386916129294
34,961.2270914863204,1.915,31.00366254954921,66.58656857740911
35,1937.82733541666,1.9125,44.020760277585616,76.40591981157552
36,748.7523931184508,1.91,27.3633403136103,62.20015815339224
37,698.2735245316237,1.9075,26.424865648317375,51.18583727105225
38,791.3469133802364,1.905,28.130888954674653,46.46489242704008
39,824.321084744955,1.9025,28.710992402648763,36.455879952278806
40,966.2235835428169,1.9,31.08413716902589,40.444788765937766
41,516.1855856979716,1.8975,22.71971799336364,48.007079585705455
42,927.8303132344555,1.895,30.460307175641802,45.37284607549706
43,724.050812819584,1.8925,26.908192299364593,43.71546843797627
44,685.0083282742208,1.89,26.17266375962181,45.398349376754936
45,892.8360238220662,1.8875,29.88036184222116,46.10700794035815
46,1129.9600008341956,1.885,33.61487767096878,38.986709628905956
47,1252.1574638466277,1.8825,35.38583705165991,49.09381531390234
48,1030.1460031747602,1.88,32.09588763649886,47.53750542342187
49,851.4573648978694,1.8775,29.179742372027025,42.66204582240466
50,967.2571464097533,1.875,31.10075797162753,41.76444222752558
51,790.6430481061539,1.8725,28.118375630646835,39.847643109405766
52,672.4978512810334,1.87,25.932563530839627,40.838399432501845
53,709.375171915183,1.8675,26.634097918179677,39.89916620004443
54,962.1391086942907,1.865,31.018367279634347,41.73086388763139
55,852.1778970608212,1.8625,29.19208620603915,47.70537306730908
56,619.5861146645125,1.8599999999999999,24.891486790959526,49.22335796871725
57,498.30532980082523,1.8575,22.32275363392306,50.23196252822466
58,911.8726624344717,1.855,30.19722938341317,52.893925403016965
59,932.926887592133,1.8525,30.54385187876822,42.47696442607738
60,874.4620478652247,1.85,29.571304466749936,42.68639015929232
61,792.9191579854751,1.8475,28.158820252018284,44.034291867674696
62,776.9894798797044,1.845,27.874531025287304,36.18262607469144
63,766.54977899856,1.8425,27.686635386022623,37.648682756231516
64,671.0244073936004,1.84,25.904138808182765,40.94289610407525
65,835.6911819991498,1.8375,28.908323749383147,46.80453728713562
66,928.5296095409069,1.835,30.4717838260399,50.686877626753216
67,613.1302679320804,1.8325,24.761467402641557,47.60048141058199
68,729.4391788795547,1.83,27.00813171768004,40.52477742660194
69,931.1477883990926,1.8275,30.51471429325683,40.57089777624436
70,548.6468103823388,1.825,23.423210932370882,39.52143662679744
71,725.2798721748402,1.8225,26.93102063002515,38.59871293440938
72,858.5207104039268,1.82,29.30052406363966,38.07979442165337
73,774.0096350511652,1.8175,27.8210286483294,40.32768175017577
74,427.1153836608936,1.815,20.66677003454806,34.89235625230278
75,332.44634565835656,1.8125,18.233111244610903,37.343193475805315
76,644.9235162957796,1.81,25.395344382303218,37.711063157654706
77,421.25603871949164,1.8075,20.524522862163973,41.01106597510311
78,918.9615759922135,1.805,30.314379030292102,40.59845044078089
79,838.4995863101339,1.8025,28.9568573279307,44.396703279038654
80,453.49988420379157,1.8,21.295536720256468,46.482119607399525
81,297.03964007448053,1.7974999999999999,17.234837976449924,37.92760186930717
82,335.1770239602178,1.795,18.307840505101026,36.344472009710344
83,493.4898986895468,1.7925,22.21463253555068,40.52759754192303
84,412.5699005325692,1.79,20.311816770849653,43.07113442901239
85,661.1667956197238,1.7875,25.713163858609928,56.708075114972054
86,993.204127546168,1.785,31.51514124268156,52.67366673643296
87,920.5876753262637,1.7825,30.34118777052513,51.880594859189195
88,784.2405200745496,1.78,28.0042946719704,45.710200717537475
89,766.9363649956355,1.7775,27.693615961005083,41.78084878609206
90,591.2426080603661,1.775,24.315480831362684,39.70288575206034
91,756.9572909251791,1.7725,27.512856829583857,41.656040710253
92,733.7700115779628,1.77,27.088189521966264,38.44967010197124
93,661.2336561873594,1.7675,25.71446394905714,35.37670522358868
94,490.15065608770067,1.765,22.139346333794517,33.627924030414384
95,505.6867586245453,1.7625,22.48748004167086,37.30787506127214
96,967.7568335552498,1.76,31.10879029398684,38.698077730910015
97,750.1643670886336,1.7575,27.38912862959743,37.78535140057252
98,842.3988309784255,1.755,29.024107755078802,32.66408336972014
99,748.1479114450312,1.7525,27.352292617713623,37.346930530954694
100,880.0868865443322,1.75,29.66625838464184,39.12186571934101
101,983.2515936604553,1.7475,31.356842852246068,47.59919480925295
102,1097.7138385147032,1.745,33.13176479626015,46.572925744013084
103,1467.371060304258,1.7425,38.30627964582645,44.77989990167666
104,1052.5316528110477,1.74,32.44274422441862,39.592129903582354
105,928.0444064767476,1.7375,30.463821271743758,38.574475712737964
106,890.2822731149174,1.7349999999999999,29.837598313452062,36.96371017372184
107,1023.5209724513808,1.7325,31.992514318999387,41.66502384158521
108,1108.0079579310877,1.73,33.286753490406475,45.53990331411227
109,807.6680488911215,1.7275,28.419501207641233,44.32083161069684
110,1946.9338338106336,1.725,44.124073177922206,42.046252518793935
111,869.9987588644426,1.7225,29.495741368279635,42.14832502100744
112,1451.4985791520032,1.72,38.09853775608722,42.057986107208286
113,1522.731161023452,1.7175,39.02218806042854,43.38424784315618
114,869.9076828178574,1.7149999999999999,29.494197443189694,38.16871439209228
115,779.2211731830305,1.7125,27.914533368534578,43.38716304223109
116,825.259264094731,1.71,28.727326086754594,39.488121070749756
117,736.2240220729433,1.7075,27.133448399953576,37.28604780442457
118,921.4577792741527,1.705,30.35552304398909,35.44905873068156
119,1113.7535306946306,1.7025000000000001,33.37294608952932,35.768901221009756
120,475.22043667544114,1.7,21.79955129527764,31.263280064842508
121,580.7911822567573,1.6975,24.099609587226873,31.80417216095294
122,534.1198938461392,1.695,23.111034028059827,31.971285393631103
123,278.8533189624867,1.6925,16.69890172923018,29.77132746477916
